industry_code,industry_name,subtype_code,subtype_name,activity_code,activity_name,default_pricing_method,rate_unit,oxfordshire_rate_gbp,available_pricing_methods
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.podiatry,Podiatry,beauty_health_wellbeing_and_fitness.podiatry.home_visit,Home visit,cena_za_navstevu,GBP/visit,90.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.home_visit,Home visit,cena_za_navstevu,GBP/visit,90.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.care_visit,Care visit,cena_za_navstevu,GBP/visit,90.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.medication_support,Medication support,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.wound_care,Wound care,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.observation_note,Observation note,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.patient_report,Patient report,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.home_nursing,Home nursing,beauty_health_wellbeing_and_fitness.home_nursing.family_update,Family update,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.occupational_therapy,Occupational therapy,beauty_health_wellbeing_and_fitness.occupational_therapy.assessment,Assessment,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.occupational_therapy,Occupational therapy,beauty_health_wellbeing_and_fitness.occupational_therapy.home_assessment,Home assessment,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.occupational_therapy,Occupational therapy,beauty_health_wellbeing_and_fitness.occupational_therapy.equipment_recommendation,Equipment recommendation,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.occupational_therapy,Occupational therapy,beauty_health_wellbeing_and_fitness.occupational_therapy.care_plan,Care plan,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.occupational_therapy,Occupational therapy,beauty_health_wellbeing_and_fitness.occupational_therapy.progress_review,Progress review,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.occupational_therapy,Occupational therapy,beauty_health_wellbeing_and_fitness.occupational_therapy.report_preparation,Report preparation,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.acupuncture,Acupuncture,beauty_health_wellbeing_and_fitness.acupuncture.initial_consultation,Initial consultation,cena_za_navstevu,GBP/visit,90.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.acupuncture,Acupuncture,beauty_health_wellbeing_and_fitness.acupuncture.treatment_session,Treatment session,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.acupuncture,Acupuncture,beauty_health_wellbeing_and_fitness.acupuncture.follow_up,Follow up,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.acupuncture,Acupuncture,beauty_health_wellbeing_and_fitness.acupuncture.aftercare_advice,Aftercare advice,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.acupuncture,Acupuncture,beauty_health_wellbeing_and_fitness.acupuncture.progress_note,Progress note,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.pt_session,PT session,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.initial_assessment,Initial assessment,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.training_plan,Training plan,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.progress_review,Progress review,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.fitness_test,Fitness test,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.nutrition_check,Nutrition check,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.package_session,Package session,cena_za_balicek,GBP/package,225.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.personal_training,Personal training,beauty_health_wellbeing_and_fitness.personal_training.home_workout_plan,Home workout plan,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.group_fitness,Group fitness,beauty_health_wellbeing_and_fitness.group_fitness.group_class,Group class,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.group_fitness,Group fitness,beauty_health_wellbeing_and_fitness.group_fitness.class_booking,Class booking,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.group_fitness,Group fitness,beauty_health_wellbeing_and_fitness.group_fitness.attendance_tracking,Attendance tracking,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.group_fitness,Group fitness,beauty_health_wellbeing_and_fitness.group_fitness.class_plan,Class plan,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.group_fitness,Group fitness,beauty_health_wellbeing_and_fitness.group_fitness.membership_check_in,Membership check in,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.group_fitness,Group fitness,beauty_health_wellbeing_and_fitness.group_fitness.progress_note,Progress note,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.yoga_class,Yoga class,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.pilates_class,Pilates class,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.private_session,Private session,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.group_session,Group session,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.online_session,Online session,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.programme_plan,Programme plan,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.yoga_and_pilates,Yoga and Pilates,beauty_health_wellbeing_and_fitness.yoga_and_pilates.progress_review,Progress review,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.sports_coaching,Sports coaching,beauty_health_wellbeing_and_fitness.sports_coaching.coaching_session,Coaching session,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.sports_coaching,Sports coaching,beauty_health_wellbeing_and_fitness.sports_coaching.skill_assessment,Skill assessment,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.sports_coaching,Sports coaching,beauty_health_wellbeing_and_fitness.sports_coaching.training_plan,Training plan,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.sports_coaching,Sports coaching,beauty_health_wellbeing_and_fitness.sports_coaching.match_preparation,Match preparation,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.sports_coaching,Sports coaching,beauty_health_wellbeing_and_fitness.sports_coaching.performance_review,Performance review,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.sports_coaching,Sports coaching,beauty_health_wellbeing_and_fitness.sports_coaching.group_coaching,Group coaching,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.online_coaching,Online coaching,beauty_health_wellbeing_and_fitness.online_coaching.online_consultation,Online consultation,cena_za_navstevu,GBP/visit,90.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.online_coaching,Online coaching,beauty_health_wellbeing_and_fitness.online_coaching.programme_setup,Programme setup,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
beauty_health_wellbeing_and_fitness,"Beauty, Health, Wellbeing And Fitness",beauty_health_wellbeing_and_fitness.online_coaching,Online coaching,beauty_health_wellbeing_and_fitness.online_coaching.progress_check,Progress check,hodinova_sazba,GBP/h,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
